year,lemma,abs,per_million
1929,hugle,22,178.14
1929,betriebsamt,22,178.14
1929,dose,22,178.14
1929,denkschrift,21,170.05
1929,pariser,21,170.05
1929,rücksicht,21,170.05
1929,versklavung,21,170.05
1929,möglich,21,170.05
1929,ausdrücklich,21,170.05
1929,versailler,21,170.05
1929,stadtverwaltung,21,170.05
1929,übel,21,170.05
1929,eher,21,170.05
1929,anhänger,21,170.05
1929,sparen,21,170.05
1929,richtung,21,170.05
1929,pflegen,21,170.05
1929,reichen,21,170.05
1929,nachtwächter,21,170.05
1929,ahnung,21,170.05
1929,restaurant,21,170.05
1929,hasestraße,21,170.05
1929,johanniskirche,21,170.05
1929,erfüllung,21,170.05
1929,verbinden,21,170.05
1929,charakter,21,170.05
1929,landwirt,21,170.05
1929,angehen,21,170.05
1929,gesicht,21,170.05
1929,zweifel,21,170.05
1929,aufstellen,21,170.05
1929,gerücht,21,170.05
1929,umsatz,21,170.05
1929,sonderbar,21,170.05
1929,währung,21,170.05
1929,eigenschaft,21,170.05
1929,bezugsquelle,21,170.05
1929,schritt,21,170.05
1929,schlimm,21,170.05
1929,zahlung,21,170.05
1929,thema,21,170.05
1929,aussehen,21,170.05
1929,verbreiten,21,170.05
1929,sachse,21,170.05
1929,problem,21,170.05
1929,mill,21,170.05
1929,rabatt,21,170.05
1929,greifen,21,170.05
1929,böse,21,170.05
1929,verraten,21,170.05
1929,menschheit,21,170.05
1929,reell,21,170.05
1929,auszahlung,21,170.05
1929,republikaner,20,161.95
1929,nunmehr,20,161.95
1929,wohin,20,161.95
1929,glaube,20,161.95
1929,allmählich,20,161.95
1929,verteilen,20,161.95
1929,reichsregierung,20,161.95
1929,wachsen,20,161.95
1929,dauer,20,161.95
1929,bruder,20,161.95
1929,fortschritt,20,161.95
1929,bedenken,20,161.95
1929,dick,20,161.95
1929,lehnen,20,161.95
1929,versagen,20,161.95
1929,lieben,20,161.95
1929,teil,20,161.95
1929,leer,20,161.95
1929,blick,20,161.95
1929,seitens,20,161.95
1929,beteiligen,20,161.95
1929,mund,20,161.95
1929,aussicht,20,161.95
1929,heben,20,161.95
1929,stammen,20,161.95
1929,betonen,20,161.95
1929,gratis,20,161.95
1929,grundsatz,20,161.95
1929,meyer,20,161.95
1929,gleichzeitig,20,161.95
1929,schieber,20,161.95
1929,unwahr,20,161.95
1929,euer,20,161.95
1929,schacht,20,161.95
1929,aerzte,20,161.95
1929,anlegen,20,161.95
1929,beantragen,20,161.95
1929,rezepten,20,161.95
1929,geheim,20,161.95
1929,begrüßen,20,161.95
1929,bitter,20,161.95
1929,haushaltsplan,20,161.95
1929,gerechtigkeit,20,161.95
1929,aufmerksam,20,161.95
1929,institut,20,161.95
1929,positiv,20,161.95
1929,gewillt,20,161.95
1929,studieren,20,161.95
1929,hinein,20,161.95
1929,infolge,20,161.95
1929,untersuchen,20,161.95
1929,gewinn,20,161.95
1929,zucker,20,161.95
1929,hotel,20,161.95
1929,weihnachten,20,161.95
1929,alwine,20,161.95
1929,bezeichnend,19,153.85
1929,gerecht,19,153.85
1929,dauern,19,153.85
1929,leicht,19,153.85
1929,wehe,19,153.85
1929,unrecht,19,153.85
1929,reise,19,153.85
1929,tributplan,19,153.85
1929,schieben,19,153.85
1929,auftreten,19,153.85
1929,verhandeln,19,153.85
1929,vorgang,19,153.85
1929,notiz,19,153.85
1929,lauf,19,153.85
1929,parteipolitisch,19,153.85
1929,eintreten,19,153.85
1929,konkurrenz,19,153.85
1929,kommunist,19,153.85
1929,organisation,19,153.85
1929,severing,19,153.85
1929,stattfinden,19,153.85
1929,beruf,19,153.85
1929,erscheinung,19,153.85
1929,bett,19,153.85
1929,gemein,19,153.85
1929,gegenwärtig,19,153.85
1929,fördern,19,153.85
1929,fritz,19,153.85
1929,glänzend,19,153.85
1929,kaiser,19,153.85
1929,verwenden,19,153.85
1929,umgegend,19,153.85
1929,geraten,19,153.85
1929,schweigen,19,153.85
1929,vornherein,19,153.85
1929,vergehen,19,153.85
1929,krankenhaus,19,153.85
1929,reichsbank,19,153.85
1929,rentner,19,153.85
1929,wissenschaftlich,19,153.85
1929,eltern,19,153.85
1929,handel,19,153.85
1929,marke,19,153.85
1929,rott,19,153.85
1929,erwachen,19,153.85
1929,errichten,19,153.85
1929,arbeitgeber,19,153.85
1929,stein,19,153.85
1929,beginn,19,153.85
1929,lehre,19,153.85
1929,zusammenhang,19,153.85
1929,moral,19,153.85
1929,plötzlich,19,153.85
1929,unterschied,19,153.85
1929,anstalt,19,153.85
1929,konsumverein,19,153.85
1929,lösung,19,153.85
1929,krahnstraße,19,153.85
1929,rathaus,19,153.85
1929,sitz,19,153.85
1929,hochachtungsvoll,19,153.85
1929,palästina,19,153.85
1929,sprechstunde,19,153.85
1929,übertragen,19,153.85
1929,postzeitungsliste,19,153.85
1929,wächter,19,153.85
1929,zahlungserleichterung,19,153.85
1929,balatum,19,153.85
1929,streichen,18,145.75
1929,total,18,145.75
1929,führung,18,145.75
1929,veranstalten,18,145.75
1929,vernichten,18,145.75
1929,äußern,18,145.75
1929,hermann,18,145.75
1929,präsident,18,145.75
1929,bestätigen,18,145.75
1929,verpflichten,18,145.75
1929,vielmehr,18,145.75
1929,neulich,18,145.75
1929,fort,18,145.75
1929,finger,18,145.75
1929,persönlichkeit,18,145.75
1929,fern,18,145.75
1929,gegenseitig,18,145.75
1929,sozialismus,18,145.75
1929,pastor,18,145.75
1929,beobachten,18,145.75
1929,mühe,18,145.75
1929,hell,18,145.75
1929,weiß,18,145.75
1929,kochen,18,145.75
1929,buchdruckerei,18,145.75
1929,tapet,18,145.75
1929,spezialität,18,145.75
1929,darlehen,18,145.75
1929,medizinisch,18,145.75
1929,bekämpfung,18,145.75
1929,zerstören,18,145.75
1929,unbekannt,18,145.75
1929,ausnahme,18,145.75
1929,ursprünglich,18,145.75
1929,heide,18,145.75
1929,schaffend,18,145.75
1929,beliebt,18,145.75
1929,selbständig,18,145.75
1929,erheblich,18,145.75
1929,drängen,18,145.75
1929,prompt,18,145.75
1929,gasthof,18,145.75
1929,märz,18,145.75
1929,außerordentlich,18,145.75
1929,lohn,18,145.75
1929,eindruck,18,145.75
1929,apotheke,18,145.75
1929,sodaß,18,145.75
1929,entdecken,18,145.75
1929,einfluß,18,145.75
1929,aufklären,18,145.75
1929,rechtsanwalt,18,145.75
1929,folgender,18,145.75
1929,fürchten,18,145.75
1929,bedarf,18,145.75
1929,sachlich,18,145.75
1929,gebäude,18,145.75
1929,saal,18,145.75
1929,zeitschrift,18,145.75
1929,aussprechen,18,145.75
1929,dresden,18,145.75
1929,dumm,18,145.75
1929,luft,18,145.75
1929,lösen,18,145.75
1929,elegant,18,145.75
1929,winkelmann,18,145.75
1929,juda,18,145.75
1929,erstklassig,18,145.75
1929,volksgenoss,18,145.75
1929,landtag,18,145.75
1929,abgeben,18,145.75
1929,rosenplatz,18,145.75
1929,skandal,18,145.75
1929,anton,18,145.75
1929,betreffend,18,145.75
1929,bevorstehend,18,145.75
1929,flasche,18,145.75
1929,unterzeug,18,145.75
1929,garantiert,17,137.66
1929,nürnberg,17,137.66
1929,kapitalismus,17,137.66
1929,innenminister,17,137.66
1929,skandalös,17,137.66
1929,reichsfinanzminister,17,137.66
1929,element,17,137.66
1929,begehen,17,137.66
1929,unsern,17,137.66
1929,hitler,17,137.66
1929,verleumdung,17,137.66
1929,anlage,17,137.66
1929,berechtigt,17,137.66
1929,entziehen,17,137.66
1929,schupo,17,137.66
1929,gang,17,137.66
1929,binden,17,137.66
1929,schuldig,17,137.66
1929,gustav,17,137.66
1929,beifall,17,137.66
1929,unserm,17,137.66
1929,johannisstr,17,137.66
1929,größe,17,137.66
1929,ausschließlich,17,137.66
1929,rechtfertigen,17,137.66
1929,bedauern,17,137.66
1929,bauerschaft,17,137.66
1929,besitzer,17,137.66
1929,ausgehen,17,137.66
1929,üblich,17,137.66
1929,wassermann,17,137.66
1929,beschwerde,17,137.66
1929,chronisch,17,137.66
1929,tier,17,137.66
1929,genuß,17,137.66
1929,wesentlich,17,137.66
1929,kalt,17,137.66
1929,dutzend,17,137.66
1929,demokratisch,17,137.66
1929,keinerlei,17,137.66
1929,eröffnen,17,137.66
1929,mangel,17,137.66
1929,irrtum,17,137.66
1929,erzielen,17,137.66
1929,einwohner,17,137.66
1929,damalig,17,137.66
1929,versicherung,17,137.66
1929,heft,17,137.66
1929,hiermit,17,137.66
1929,rechnung,17,137.66
1929,zusammenbruch,17,137.66
1929,dein,17,137.66
1929,glücklich,17,137.66
1929,widerspruch,17,137.66
1929,baum,17,137.66
1929,handwerk,17,137.66
1929,wein,17,137.66
1929,hugenberg,17,137.66
1929,anwenden,17,137.66
1929,muster,17,137.66
1929,josef,17,137.66
1929,verfassungstag,16,129.56
1929,gleichgültig,16,129.56
1929,belang,16,129.56
1929,justiz,16,129.56
1929,angesichts,16,129.56
1929,villa,16,129.56
1929,erlauben,16,129.56
1929,mißwirtschaft,16,129.56
1929,vorzug,16,129.56
1929,haag,16,129.56
1929,einsehen,16,129.56
1929,unterzeichnet,16,129.56
1929,laufend,16,129.56
1929,wiederum,16,129.56
1929,retten,16,129.56
1929,streng,16,129.56
1929,alfred,16,129.56
1929,solch,16,129.56
1929,weiterhin,16,129.56
1929,dran,16,129.56
1929,mixpickel,16,129.56
1929,bewohner,16,129.56
1929,einführen,16,129.56
1929,entlassen,16,129.56
1929,entfernen,16,129.56
1929,spüren,16,129.56
1929,verständlich,16,129.56
1929,bürgerlich,16,129.56
1929,hauptsache,16,129.56
1929,klingen,16,129.56
1929,dankbar,16,129.56
1929,vergleich,16,129.56
1929,betrachtung,16,129.56
1929,gesetzlich,16,129.56
1929,auslande,16,129.56
1929,februar,16,129.56
1929,gewerkschaft,16,129.56
1929,bekämpfen,16,129.56
1929,versichern,16,129.56
1929,front,16,129.56
1929,froh,16,129.56
1929,entstehung,16,129.56
1929,halle,16,129.56
1929,schriftsteller,16,129.56
1929,stempeln,16,129.56
1929,aufhören,16,129.56
1929,redakteur,16,129.56
1929,beschreibung,16,129.56
1929,unheilbar,16,129.56
1929,entnehmen,16,129.56
1929,reichsbahn,16,129.56
1929,bewegen,16,129.56
1929,normal,16,129.56
1929,schade,16,129.56
1929,strafe,16,129.56
1929,eingesandt,16,129.56
1929,tagespresse,16,129.56
1929,vorsitzend,16,129.56
1929,arbeitsamt,16,129.56
1929,titel,16,129.56
1929,bruch,16,129.56
1929,anbringen,16,129.56
1929,wiederholt,16,129.56
1929,dreck,16,129.56
1929,berühmt,16,129.56
1929,veranlassen,16,129.56
1929,mediziner,16,129.56
1929,medizin,16,129.56
1929,rolle,16,129.56
1929,zeppelin,16,129.56
1929,riesig,16,129.56
1929,großstadt,16,129.56
1929,kunde,16,129.56
1929,höchst,16,129.56
1929,münster,16,129.56
1929,maßgebend,16,129.56
1929,hals,16,129.56
1929,preußen,16,129.56
1929,bescheiden,16,129.56
1929,gestatten,16,129.56
1929,löwenstein,16,129.56
1929,überlegen,16,129.56
1929,verdanken,16,129.56
1929,genannt,16,129.56
1929,arbeitnehmer,16,129.56
1929,zweig,16,129.56
1929,gebot,16,129.56
1929,staatsbürger,16,129.56
1929,sichern,16,129.56
1929,klagen,16,129.56
1929,jugendlich,16,129.56
1929,kandidat,16,129.56
1929,museum,16,129.56
1929,dummheit,16,129.56
1929,verbrecher,16,129.56
1929,entschließen,16,129.56
1929,vers,16,129.56
1929,vorwurf,16,129.56
1929,denkend,16,129.56
1929,sollen,16,129.56
1929,herstellen,16,129.56
1929,mieter,16,129.56
1929,unleserlich,16,129.56
1929,warnen,16,129.56
1929,fernsprecher,16,129.56
1929,allerhand,15,121.46
1929,planmäßig,15,121.46
1929,glorreich,15,121.46
1929,schmutzig,15,121.46
1929,frankreich,15,121.46
1929,müller,15,121.46
1929,eingehen,15,121.46
1929,sonnabend,15,121.46
1929,alter,15,121.46
1929,adolf,15,121.46
1929,held,15,121.46
1929,gemeinwesen,15,121.46
1929,unternehmer,15,121.46
1929,interessiert,15,121.46
1929,auffordern,15,121.46
1929,privat,15,121.46
1929,durchführen,15,121.46
1929,leib,15,121.46
1929,versehen,15,121.46
1929,anwohner,15,121.46
1929,vermeiden,15,121.46
1929,nachts,15,121.46
1929,doppelt,15,121.46
1929,unterrichten,15,121.46
1929,kräftig,15,121.46
1929,toll,15,121.46
1929,agentur,15,121.46
1929,hergestellt,15,121.46
1929,lotterstraße,15,121.46
1929,konkurrenzlos,15,121.46
1929,fernr,15,121.46
1929,verzeichnen,15,121.46
1929,zumal,15,121.46
1929,rahmen,15,121.46
1929,unverantwortlich,15,121.46
1929,aufhalten,15,121.46
1929,gegend,15,121.46
1929,scheinbar,15,121.46
1929,berg,15,121.46
1929,verlegen,15,121.46
1929,wozu,15,121.46
1929,meldung,15,121.46
1929,ortsgruppe,15,121.46
1929,hunderttausend,15,121.46
1929,gewähren,15,121.46
1929,berechnen,15,121.46
1929,lehmann,15,121.46
1929,martinistraße,15,121.46
1929,unglücklich,15,121.46
1929,schuldige,15,121.46
1929,ferd,15,121.46
1929,pörtner,15,121.46
1929,sprache,15,121.46
1929,kapitel,15,121.46
1929,einstellen,15,121.46
1929,erfordern,15,121.46
1929,bemühen,15,121.46
1929,singen,15,121.46
1929,zahlreich,15,121.46
1929,reinigung,15,121.46
1929,aufdecken,15,121.46
1929,verfolgen,15,121.46
1929,holland,15,121.46
1929,schmerz,15,121.46
1929,drohen,15,121.46
1929,tisch,15,121.46
1929,betrug,15,121.46
1929,fähig,15,121.46
1929,augenblicklich,15,121.46
1929,ullstein,15,121.46
1929,prüfen,15,121.46
1929,ausschuß,15,121.46
1929,jeweilig,15,121.46
1929,aufgeben,15,121.46
1929,hervorrufen,15,121.46
1929,regeln,15,121.46
1929,unterschrift,15,121.46
1929,mögen,15,121.46
1929,ziffer,15,121.46
1929,wollen,15,121.46
1929,zuverlässig,15,121.46
1929,nachtrag,15,121.46
1929,kohlbrecher,15,121.46
1929,schlafzimmer,15,121.46
1929,indirekt,15,121.46
1929,fähigkeit,15,121.46
1929,weihnachtsfest,15,121.46
1929,bonz,14,113.36
1929,unsinn,14,113.36
1929,bedürfnis,14,113.36
1929,konferenz,14,113.36
1929,verwalten,14,113.36
1929,schlafen,14,113.36
1929,anstatt,14,113.36
1929,stadthalle,14,113.36
1929,verzweiflung,14,113.36
1929,genießen,14,113.36
1929,angebot,14,113.36
1929,schrecken,14,113.36
1929,nirgends,14,113.36
1929,ereignis,14,113.36
1929,beitragen,14,113.36
1929,abhängig,14,113.36
1929,trostlos,14,113.36
1929,anwesend,14,113.36
1929,höchstens,14,113.36
1929,viele,14,113.36
1929,waffe,14,113.36
1929,gänzlich,14,113.36
1929,lokale,14,113.36
1929,einstellung,14,113.36
1929,marxistisch,14,113.36
1929,warm,14,113.36
1929,pressegesetzlich,14,113.36
1929,zufrieden,14,113.36
1929,mitte,14,113.36
1929,grab,14,113.36
1929,gebrauchen,14,113.36
1929,anschaffen,14,113.36
1929,iburgerstraß,14,113.36
1929,fahrräder,14,113.36
1929,nyland,14,113.36
1929,sinken,14,113.36
1929,widerstand,14,113.36
1929,verband,14,113.36
1929,weltanschauung,14,113.36
1929,untergang,14,113.36
1929,hohn,14,113.36
1929,schrift,14,113.36
1929,soldat,14,113.36
1929,manchmal,14,113.36
1929,kerl,14,113.36
1929,urkundlich,14,113.36
1929,zweifellos,14,113.36
1929,franken,14,113.36
1929,erbe,14,113.36
1929,vermutlich,14,113.36
1929,jahrelang,14,113.36
1929,angehörige,14,113.36
1929,umgekehrt,14,113.36
1929,chauffeur,14,113.36
1929,vorliegen,14,113.36
1929,derart,14,113.36
1929,geschmack,14,113.36
1929,nervenleiden,14,113.36
1929,rate,14,113.36
1929,garten,14,113.36
1929,fleisch,14,113.36
1929,schütteln,14,113.36
1929,hierzu,14,113.36
1929,tochter,14,113.36
1929,erhaltung,14,113.36
1929,erstaunt,14,113.36
1929,vorerst,14,113.36
1929,passant,14,113.36
1929,feststellung,14,113.36
1929,gehörig,14,113.36
1929,redner,14,113.36
1929,schmutz,14,113.36
1929,kurpfuscher,14,113.36
1929,träger,14,113.36
1929,begründen,14,113.36
1929,maria,14,113.36
1929,unmittelbar,14,113.36
1929,bezug,14,113.36
1929,stoff,14,113.36
1929,zustellung,14,113.36
1929,operation,14,113.36
1929,kreuz,14,113.36
1929,verhältnismäßig,14,113.36
1929,abnehmen,14,113.36
1929,handlungsweise,14,113.36
1929,bekannte,14,113.36
1929,nützen,14,113.36
1929,beherrschen,14,113.36
1929,unten,14,113.36
1929,meistens,14,113.36
1929,bekennen,14,113.36
1929,motiv,14,113.36
1929,anfangen,14,113.36
1929,eisern,14,113.36
1929,ändern,14,113.36
1929,ausschließen,14,113.36
1929,neubau,14,113.36
1929,beurteilung,14,113.36
1929,beschluß,14,113.36
1929,pfeife,14,113.36
1929,berufen,14,113.36
1929,eignen,14,113.36
1929,bedauerlich,14,113.36
1929,edel,14,113.36
1929,besichtigen,14,113.36
1929,bezeichnung,14,113.36
1929,reinigen,14,113.36
1929,karstadt,14,113.36
1929,nebenbei,14,113.36
1929,stoßen,14,113.36
1929,billigst,14,113.36
1929,buerschestr,14,113.36
1929,korruption,14,113.36
1929,prospekt,14,113.36
1929,belastung,14,113.36
1929,kommunalwahl,14,113.36
1929,linoleum,14,113.36
1929,mandat,14,113.36
1929,bewilligungsverein,14,113.36
1929,vorteilhaft,14,113.36
1929,oberhemde,14,113.36
1929,stimmung,13,105.27
1929,rechtsprechung,13,105.27
1929,insgesamt,13,105.27
1929,wider,13,105.27
1929,schauen,13,105.27
1929,empörung,13,105.27
1929,einig,13,105.27
1929,arbeitslosenversicherung,13,105.27
1929,einigermaßen,13,105.27
1929,spiel,13,105.27
1929,bein,13,105.27
1929,faust,13,105.27
1929,wertvoll,13,105.27
1929,eingreifen,13,105.27
1929,stützen,13,105.27
1929,anschließen,13,105.27
1929,verfügen,13,105.27
1929,propaganda,13,105.27
1929,ersetzen,13,105.27
1929,rathenau,13,105.27
1929,morgens,13,105.27
1929,geldbeutel,13,105.27
1929,gruß,13,105.27
1929,pferd,13,105.27
1929,vertragen,13,105.27
1929,montag,13,105.27
1929,gerson,13,105.27
1929,tuberkulose,13,105.27
1929,lächerlich,13,105.27
1929,hans,13,105.27
1929,verkaufsstelle,13,105.27
1929,wiener,13,105.27
1929,katastrophal,13,105.27
1929,verschlingen,13,105.27
1929,erleiden,13,105.27
1929,pumpen,13,105.27
1929,neid,13,105.27
1929,lehren,13,105.27
1929,festessen,13,105.27
1929,zugrunde,13,105.27
1929,mitmensche,13,105.27
1929,denkmal,13,105.27
1929,protestieren,13,105.27
1929,sammeln,13,105.27
1929,schildern,13,105.27
1929,zweifelhaft,13,105.27
1929,urkunde,13,105.27
1929,nahne,13,105.27
1929,nachweisen,13,105.27
1929,streit,13,105.27
1929,einschließlich,13,105.27
1929,wechsel,13,105.27
1929,kaufmännisch,13,105.27
1929,stärke,13,105.27
1929,haushalt,13,105.27
1929,erfolgreich,13,105.27
1929,befassen,13,105.27
1929,sonne,13,105.27
1929,kontrolle,13,105.27
1929,vorlegen,13,105.27
1929,angeben,13,105.27
1929,angebracht,13,105.27
1929,tabak,13,105.27
1929,offiziell,13,105.27
1929,rißmüller,13,105.27
1929,sinnlos,13,105.27
1929,schimpfen,13,105.27
1929,erregen,13,105.27
1929,kleinigkeit,13,105.27
1929,finanz,13,105.27
1929,zusammensetzen,13,105.27
1929,konzert,13,105.27
1929,sichtbar,13,105.27
1929,harmlos,13,105.27
1929,materie,13,105.27
1929,angreifen,13,105.27
1929,logisch,13,105.27
1929,verteidigen,13,105.27
1929,diesmal,13,105.27
1929,experiment,13,105.27
1929,prüfung,13,105.27
1929,durchschnitt,13,105.27
1929,vorsichtig,13,105.27
1929,geburt,13,105.27
1929,wofür,13,105.27
1929,vorläufig,13,105.27
1929,natürlich,13,105.27
1929,einnahme,13,105.27
1929,wandern,13,105.27
1929,wunderbar,13,105.27
1929,einwandfrei,13,105.27
1929,überschrift,13,105.27
1929,parteibuch,13,105.27
1929,wahrlich,13,105.27
1929,erhöhung,13,105.27
1929,judenfrage,13,105.27
1929,abschließen,13,105.27
1929,keineswegs,13,105.27
1929,eigentum,13,105.27
1929,haut,13,105.27
1929,nützlich,13,105.27
1929,erwerbslose,13,105.27
1929,heil,13,105.27
1929,büro,13,105.27
1929,siegen,13,105.27
1929,auszahlen,13,105.27
1929,praxis,13,105.27
1929,flugblatt,13,105.27
1929,marxismus,13,105.27
1929,sowohl,13,105.27
1929,entwickeln,13,105.27
1929,zugeben,13,105.27
1929,bewahren,13,105.27
1929,aufsichtsrat,13,105.27
1929,neudeutsch,13,105.27
1929,zinsfrei,13,105.27
1929,friedrich,13,105.27
1929,meer,13,105.27
1929,wirksam,13,105.27
1929,messen,13,105.27
1929,platte,13,105.27
1929,fehler,13,105.27
1929,unfähig,13,105.27
1929,gegenleistung,13,105.27
1929,unpolitisch,13,105.27
1929,chaiselongues,13,105.27
1929,brechkoks,13,105.27
1929,weihnachtsgeschenk,13,105.27
1929,unfug,12,97.17
1929,verfassungsfeier,12,97.17
1929,vergnügen,12,97.17
1929,jüdin,12,97.17
1929,oberer,12,97.17
1929,albert,12,97.17
1929,rechnungshof,12,97.17
1929,beiseite,12,97.17
1929,machenschaft,12,97.17
1929,steuern,12,97.17
1929,ruinieren,12,97.17
1929,bismarck,12,97.17
1929,wahrhaftig,12,97.17
1929,reichstage,12,97.17
1929,quittung,12,97.17
1929,teilnehmen,12,97.17
1929,gewerbe,12,97.17
1929,hierdurch,12,97.17
1929,russisch,12,97.17
1929,insbesondere,12,97.17
1929,drum,12,97.17
1929,münchmeyer,12,97.17
1929,gefängnis,12,97.17
1929,irgendwie,12,97.17
1929,umsonst,12,97.17
1929,notschrei,12,97.17
1929,belasten,12,97.17
1929,sommer,12,97.17
1929,durchführung,12,97.17
1929,desto,12,97.17
1929,antreten,12,97.17
1929,jugendliche,12,97.17
1929,alsberg,12,97.17
1929,angeklagter,12,97.17
1929,lied,12,97.17
1929,strom,12,97.17
1929,tasche,12,97.17
1929,kommune,12,97.17
1929,trinken,12,97.17
1929,rand,12,97.17
1929,beachten,12,97.17
1929,ausführlich,12,97.17
1929,seefisch,12,97.17
1929,geschäftliches,12,97.17
1929,natruperstraße,12,97.17
1929,möllenkamp,12,97.17
1929,stehend,12,97.17
1929,kapitalistisch,12,97.17
1929,blüte,12,97.17
1929,zugehen,12,97.17
1929,häufig,12,97.17
1929,neue,12,97.17
1929,katholisch,12,97.17
1929,feld,12,97.17
1929,hinstellen,12,97.17
1929,sittlichkeit,12,97.17
1929,danken,12,97.17
1929,gemeinsam,12,97.17
1929,nahe,12,97.17
1929,haar,12,97.17
1929,teppich,12,97.17
1929,hierher,12,97.17
1929,dividende,12,97.17
1929,desgleichen,12,97.17
1929,anschluß,12,97.17
1929,zufall,12,97.17
1929,zustande,12,97.17
1929,fallsucht,12,97.17
1929,sprechzeit,12,97.17
1929,uralt,12,97.17
1929,mündlich,12,97.17
1929,zugegangen,12,97.17
1929,selbsthilfe,12,97.17
1929,lohstraße,12,97.17
1929,betreffen,12,97.17
1929,gabe,12,97.17
1929,stille,12,97.17
1929,italien,12,97.17
1929,grad,12,97.17
1929,fabrik,12,97.17
1929,glatt,12,97.17
1929,arbeitskraft,12,97.17
1929,ausbeuten,12,97.17
1929,zuständig,12,97.17
1929,zweckmäßig,12,97.17
1929,möserstraße,12,97.17
1929,gute,12,97.17
1929,künstlich,12,97.17
1929,sparkasse,12,97.17
1929,finanzamt,12,97.17
1929,klären,12,97.17
1929,erkundigen,12,97.17
1929,erfreulich,12,97.17
1929,künstler,12,97.17
1929,verschweigen,12,97.17
1929,feigheit,12,97.17
1929,erweisen,12,97.17
1929,endgültig,12,97.17
